InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550313,20719,WOODLAND CHARLOTTE BAG,10.0,4/17/2011 11:21,0.85,12681.0,France
539607,22198,LARGE POPCORN HOLDER ,12.0,12/20/2010 14:10,1.65,12681.0,France
551649,21746,SMALL RED RETROSPOT WINDMILL,48.0,5/3/2011 12:02,1.06,12643.0,France
562560,23294,SET OF 6 SNACK LOAF BAKING CASES,8.0,8/5/2011 17:12,0.83,14156.0,EIRE
567380,20677,PINK POLKADOT BOWL,8.0,9/20/2011 10:06,1.25,12620.0,France
556820,23203,JUMBO BAG DOILEY PATTERNS,10.0,6/15/2011 10:22,2.08,12682.0,France
574506,23583,LUNCH BAG PAISLEY PARK  ,1.0,11/4/2011 13:24,1.65,12577.0,France
547796,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48.0,3/25/2011 12:34,2.55,14646.0,Netherlands
554699,85099F,JUMBO BAG STRAWBERRY,10.0,5/26/2011 9:17,2.08,12613.0,Germany
550827,22303,COFFEE MUG APPLES DESIGN,12.0,4/21/2011 10:16,2.55,12670.0,France
539957,16156S,WRAP PINK FAIRY CAKES ,25.0,12/23/2010 12:58,0.42,12585.0,Germany
568650,21251,DINOSAUR HEIGHT CHART STICKER SET,6.0,9/28/2011 11:56,2.95,13505.0,Switzerland
562275,22977,DOLLY GIRL CHILDRENS EGG CUP,12.0,8/4/2011 10:04,1.25,12689.0,France
547327,22990,COTTON APRON PANTRY DESIGN,2.0,3/22/2011 11:28,4.95,12681.0,France
549118,20856,DENIM PATCH PURSE PINK BUTTERFLY,10.0,4/6/2011 13:18,1.65,14911.0,EIRE
C554303,M,Manual,-1.0,5/23/2011 14:52,15.0,12757.0,Portugal
569866,23236,STORAGE TIN VINTAGE DOILY ,6.0,10/6/2011 14:50,2.89,12757.0,Portugal
579102,22754,SMALL RED BABUSHKA NOTEBOOK ,12.0,11/28/2011 11:33,0.85,14911.0,EIRE
540547,22481,BLACK TEA TOWEL CLASSIC DESIGN,12.0,1/9/2011 16:07,1.25,14911.0,EIRE
539607,21987,PACK OF 6 SKULL PAPER CUPS,12.0,12/20/2010 14:10,0.65,12681.0,France
561507,22630,DOLLY GIRL LUNCH BOX,12.0,7/27/2011 14:21,1.95,12397.0,Belgium
575884,22593,CHRISTMAS GINGHAM STAR,12.0,11/11/2011 13:46,0.85,12685.0,France
542303,22448,PIN CUSHION BABUSHKA RED,6.0,1/27/2011 11:05,3.35,12539.0,Spain
567793,22894,TABLECLOTH RED APPLES DESIGN ,2.0,9/22/2011 11:40,9.95,12657.0,France
572123,22659,LUNCH BOX I LOVE LONDON,64.0,10/21/2011 8:40,1.65,14646.0,Netherlands
563502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,8/17/2011 8:50,2.55,12722.0,France
547897,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6.0,3/28/2011 11:36,2.95,12792.0,Portugal
539446,21426,WOODLAND STORAGE BOX SMALL,6.0,12/17/2010 15:58,2.1,12705.0,Germany
552262,23069,EDWARDIAN PHOTO FRAME,2.0,5/8/2011 11:37,6.25,14911.0,EIRE
C569114,22698,PINK REGENCY TEACUP AND SAUCER,-1.0,9/30/2011 12:50,2.95,14911.0,EIRE
566736,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6.0,9/14/2011 14:19,2.1,12726.0,France
565777,POST,POSTAGE,1.0,9/6/2011 14:53,18.0,12569.0,Germany
542369,22630,DOLLY GIRL LUNCH BOX,12.0,1/27/2011 13:08,1.95,12645.0,Germany
563076,22899,CHILDREN'S APRON DOLLY GIRL ,50.0,8/11/2011 16:12,1.85,14646.0,Netherlands
564226,22649,STRAWBERRY FAIRY CAKE TEAPOT,8.0,8/24/2011 10:13,4.95,12523.0,France
576373,23319,BOX OF 6 MINI 50'S CRACKERS,12.0,11/15/2011 8:43,2.49,12640.0,France
553203,22766,PHOTO FRAME CORNICE,8.0,5/15/2011 16:10,2.95,14911.0,EIRE
577157,23476,WOODLAND LARGE RED FELT HEART,12.0,11/18/2011 9:58,1.25,12451.0,Switzerland
541120,85099B,JUMBO BAG RED RETROSPOT,10.0,1/14/2011 9:13,1.95,12490.0,France
539446,22837,HOT WATER BOTTLE BABUSHKA ,8.0,12/17/2010 15:58,4.65,12705.0,Germany
547790,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24.0,3/25/2011 12:04,1.25,12545.0,Spain
571565,21213,PACK OF 72 SKULL CAKE CASES,24.0,10/18/2011 10:18,0.55,12720.0,Germany
573868,21156,RETROSPOT CHILDRENS APRON,8.0,11/1/2011 12:18,1.95,12491.0,France
557247,21915,RED  HARMONICA IN BOX ,24.0,6/17/2011 15:09,1.25,12731.0,France
578541,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12.0,11/24/2011 15:01,1.45,14277.0,France
571065,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12.0,10/13/2011 14:59,1.65,12613.0,Germany
579259,22098,BOUDOIR SQUARE TISSUE BOX,36.0,11/29/2011 8:40,0.39,12451.0,Switzerland
542303,22838,3 TIER CAKE TIN RED AND CREAM,1.0,1/27/2011 11:05,14.95,12539.0,Spain
564734,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6.0,8/28/2011 13:32,2.55,12484.0,Spain
556259,23231,WRAP DOILEY DESIGN,25.0,6/9/2011 17:53,0.42,12721.0,France
554159,POST,POSTAGE,2.0,5/23/2011 11:48,15.0,12464.0,Belgium
564226,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3.0,8/24/2011 10:13,4.95,12523.0,France
573362,21429,RED GINGHAM ROSE JEWELLERY BOX,8.0,10/30/2011 13:06,1.95,12597.0,Spain
568179,22223,CAKE PLATE LOVEBIRD PINK,3.0,9/25/2011 13:39,4.95,12545.0,Spain
559173,22842,BISCUIT TIN VINTAGE RED,2.0,7/7/2011 10:03,6.75,12540.0,Spain
563098,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4.0,8/12/2011 9:14,3.75,14911.0,EIRE
567899,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,9/22/2011 16:26,1.25,14911.0,EIRE
561037,23250,VINTAGE RED TRIM ENAMEL BOWL ,12.0,7/24/2011 11:55,1.25,12472.0,Germany
570879,22386,JUMBO BAG PINK POLKADOT,10.0,10/13/2011 8:42,2.08,12685.0,France
553195,21094,SET/6 RED SPOTTY PAPER PLATES,12.0,5/15/2011 13:45,0.85,12599.0,France
570521,22398,MAGNETS PACK OF 4 SWALLOWS,12.0,10/11/2011 10:43,0.39,12371.0,Switzerland
561116,POST,POSTAGE,5.0,7/25/2011 12:22,40.0,13520.0,Switzerland
539607,21700,BIG DOUGHNUT FRIDGE MAGNETS,24.0,12/20/2010 14:10,0.85,12681.0,France
572061,22629,SPACEBOY LUNCH BOX ,12.0,10/20/2011 12:53,1.95,12474.0,Germany
541518,21918,SET 12 KIDS COLOUR  CHALK STICKS,24.0,1/19/2011 9:05,0.42,12451.0,Switzerland
569653,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24.0,10/5/2011 12:52,0.12,12451.0,Switzerland
550911,23201,JUMBO BAG ALPHABET,10.0,4/21/2011 13:11,2.08,12354.0,Spain
547327,20725,LUNCH BAG RED RETROSPOT,10.0,3/22/2011 11:28,1.65,12681.0,France
539984,22960,JAM MAKING SET WITH JARS,6.0,12/23/2010 14:58,4.25,14911.0,EIRE
573581,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6.0,10/31/2011 14:22,2.95,14911.0,EIRE
543188,22962,JAM JAR WITH PINK LID,12.0,2/4/2011 11:45,0.85,12567.0,France
574501,21034,REX CASH+CARRY JUMBO SHOPPER,2.0,11/4/2011 13:15,0.95,12577.0,France
581433,22057,CERAMIC PLATE STRAWBERRY DESIGN,16.0,12/8/2011 15:54,0.39,14911.0,EIRE
570674,21819,GLITTER CHRISTMAS STAR ,36.0,10/11/2011 14:59,0.39,14911.0,EIRE
541120,22619,SET OF 6 SOLDIER SKITTLES,4.0,1/14/2011 9:13,3.75,12490.0,France
580152,21498,RED RETROSPOT WRAP ,25.0,12/2/2011 10:22,0.42,12364.0,Belgium
543188,20725,LUNCH BAG RED RETROSPOT,10.0,2/4/2011 11:45,1.65,12567.0,France
560211,20713,JUMBO BAG OWLS,10.0,7/15/2011 14:34,2.08,12621.0,Germany
C570828,90183A,AMBER DROP EARRINGS W LONG BEADS,-6.0,10/12/2011 13:15,2.95,14911.0,EIRE
540642,22727,ALARM CLOCK BAKELIKE RED ,8.0,1/10/2011 13:22,3.75,12681.0,France
569010,21915,RED  HARMONICA IN BOX ,96.0,9/30/2011 7:36,1.25,14156.0,EIRE
549118,21403,BLUE EGG  SPOON,48.0,4/6/2011 13:18,0.12,14911.0,EIRE
537026,21217,RED RETROSPOT ROUND CAKE TINS,2.0,12/3/2010 16:35,,12395.0,Belgium
554699,POST,POSTAGE,3.0,5/26/2011 9:17,18.0,12613.0,Germany
538093,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12.0,12/9/2010 14:49,0.85,12682.0,France
560694,85099B,JUMBO BAG RED RETROSPOT,20.0,7/20/2011 12:05,2.08,12757.0,Portugal
537368,22569,FELTCRAFT CUSHION BUTTERFLY,8.0,12/6/2010 12:40,3.75,14911.0,EIRE
542303,21881,CUTE CATS TAPE,12.0,1/27/2011 11:05,0.65,12539.0,Spain
576399,22534,MAGIC DRAWING SLATE SPACEBOY ,24.0,11/15/2011 10:50,0.42,12684.0,France
553017,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3.0,5/12/2011 19:01,3.95,12757.0,Portugal
560566,20750,RED RETROSPOT MINI CASES,2.0,7/19/2011 13:45,7.95,12662.0,Germany
555003,22077,6 RIBBONS RUSTIC CHARM,12.0,5/31/2011 9:36,1.65,12787.0,Netherlands
576910,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,8.0,11/17/2011 9:51,3.29,12477.0,Germany
559362,21577,SAVE THE PLANET COTTON TOTE BAG,6.0,7/8/2011 8:43,2.25,12635.0,Germany
559782,85066,CREAM SWEETHEART MINI CHEST,2.0,7/12/2011 11:55,12.75,12722.0,France
571556,23108,SET OF 10 LED DOLLY LIGHTS,2.0,10/18/2011 9:24,6.25,12662.0,Germany
539320,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24.0,12/16/2010 19:16,1.25,14911.0,EIRE
565430,22941,CHRISTMAS LIGHTS 10 REINDEER,1.0,9/4/2011 13:07,8.5,14335.0,Germany
556510,79321,CHILLI LIGHTS,4.0,6/13/2011 10:36,5.75,14911.0,EIRE
569496,23388,WOODLAND MINI BACKPACK,4.0,10/4/2011 13:45,4.15,12395.0,Belgium
565612,23292,SPACEBOY CHILDRENS CUP,8.0,9/5/2011 15:17,1.25,12616.0,France
568554,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12.0,9/27/2011 15:31,1.45,12455.0,Spain
562046,22318,FIVE HEART HANGING DECORATION,6.0,8/2/2011 10:34,2.95,12378.0,Switzerland
539421,22917,HERB MARKER ROSEMARY,12.0,12/17/2010 14:21,0.65,14016.0,EIRE
562450,23345, DOLLY GIRL BEAKER,12.0,8/5/2011 8:40,1.25,12562.0,France
566557,23035,DRAWER KNOB CERAMIC IVORY,96.0,9/13/2011 11:47,1.25,14646.0,Netherlands
550338,21936,RED RETROSPOT PICNIC BAG,10.0,4/17/2011 15:33,2.95,12413.0,France
542713,37495,FAIRY CAKE BIRTHDAY CANDLE SET,8.0,1/31/2011 13:27,3.75,12668.0,Germany
568208,23129,HEART SHAPED HOLLY WREATH,4.0,9/25/2011 15:35,4.15,12783.0,Portugal
538093,22948,METAL DECORATION NAUGHTY CHILDREN ,24.0,12/9/2010 14:49,0.85,12682.0,France
571328,85130B,BEADED CRYSTAL HEART GREEN LARGE,24.0,10/17/2011 11:27,0.79,12473.0,Germany
541631,22271,FELTCRAFT DOLL ROSIE,12.0,1/20/2011 10:48,2.95,12637.0,France
558881,22507,MEMO BOARD RETROSPOT  DESIGN,4.0,7/4/2011 14:36,4.95,12705.0,Germany
542777,21166,COOK WITH WINE METAL SIGN ,12.0,2/1/2011 8:31,1.95,14911.0,EIRE
571556,22318,FIVE HEART HANGING DECORATION,6.0,10/18/2011 9:24,2.95,12662.0,Germany
554139,22670,FRENCH WC SIGN BLUE METAL,12.0,5/23/2011 10:34,1.25,14911.0,EIRE
542215,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12.0,1/26/2011 12:27,2.95,12472.0,Germany
567968,22744,MAKE YOUR OWN MONSOON CARD KIT,6.0,9/23/2011 9:44,2.95,12546.0,Spain
541711,21933,PINK VINTAGE PAISLEY PICNIC BAG,50.0,1/21/2011 11:18,2.55,14646.0,Netherlands
537026,84375,SET OF 20 KIDS COOKIE CUTTERS,12.0,12/3/2010 16:35,2.1,12395.0,Belgium
560569,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,6.0,7/19/2011 14:04,2.55,12480.0,Germany
545657,84378,SET OF 3 HEART COOKIE CUTTERS,12.0,3/4/2011 14:02,1.25,14911.0,EIRE
546755,48194,DOORMAT HEARTS,2.0,3/16/2011 13:29,7.95,12502.0,Spain
570839,22282,12 EGG HOUSE PAINTED WOOD,4.0,10/12/2011 14:08,12.75,14911.0,EIRE
564378,23231,WRAP  VINTAGE DOILY ,25.0,8/25/2011 10:26,0.42,12417.0,Belgium
552883,22082,RIBBON REEL STRIPES DESIGN ,120.0,5/12/2011 10:13,1.45,14646.0,Netherlands
560590,23291,DOLLY GIRL CHILDRENS CUP,8.0,7/19/2011 15:55,1.25,12560.0,Germany
549196,21982,PACK OF 12 SUKI TISSUES ,48.0,4/7/2011 10:33,0.29,14911.0,EIRE
578143,20973,12 PENCIL SMALL TUBE WOODLAND,384.0,11/23/2011 11:06,0.55,14646.0,Netherlands
537897,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12.0,12/9/2010 10:37,1.49,12683.0,France
546027,85093,CANDY SPOT EGG WARMER HARE,12.0,3/9/2011 8:09,1.25,12759.0,Netherlands
565916,23173,REGENCY TEAPOT ROSES ,2.0,9/7/2011 16:00,9.95,14156.0,EIRE
558687,22029,SPACEBOY BIRTHDAY CARD,12.0,7/1/2011 11:43,0.42,12598.0,France
C539409,POST,POSTAGE,-1.0,12/17/2010 12:58,18.0,12720.0,Germany
554794,85017B,ENVELOPE 50 BLOSSOM IMAGES,24.0,5/26/2011 12:41,0.42,12720.0,Germany
550137,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,5.0,4/14/2011 13:59,12.75,12477.0,Germany
578488,23583,LUNCH BAG PAISLEY PARK  ,10.0,11/24/2011 12:53,1.65,12784.0,Portugal
566736,22544,MINI JIGSAW SPACEBOY,24.0,9/14/2011 14:19,0.42,12726.0,France
557147,22908,PACK OF 20 NAPKINS RED APPLES,12.0,6/17/2011 10:51,0.85,12408.0,Belgium
553143,47590A,BLUE HAPPY BIRTHDAY BUNTING,3.0,5/13/2011 13:15,5.45,12695.0,France
550911,21246,RED RETROSPOT BIG BOWL,6.0,4/21/2011 13:11,4.95,12354.0,Spain
544074,22452,MEASURING TAPE BABUSHKA PINK,4.0,2/15/2011 14:49,2.95,14156.0,EIRE
572442,22747,POPPY'S PLAYHOUSE BATHROOM,6.0,10/24/2011 12:09,2.1,12546.0,Spain
558623,22630,DOLLY GIRL LUNCH BOX,12.0,6/30/2011 16:52,1.95,12395.0,Belgium
577039,23160,REGENCY TEA SPOON,24.0,11/17/2011 13:30,1.25,12539.0,Spain
578547,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,11/24/2011 15:02,4.95,12720.0,Germany
541405,21035,SET/2 RED RETROSPOT TEA TOWELS ,6.0,1/17/2011 15:17,2.95,12683.0,France
554147,22969,HOMEMADE JAM SCENTED CANDLES,12.0,5/23/2011 10:48,1.45,12423.0,Belgium
546365,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12.0,3/11/2011 11:35,1.25,12520.0,Germany
567653,22708,WRAP DOLLY GIRL,25.0,9/21/2011 14:35,0.42,12550.0,Spain
573892,23492,VINTAGE JINGLE BELLS WREATH,2.0,11/1/2011 13:57,8.25,14911.0,EIRE
571824,21121,SET/10 RED POLKADOT PARTY CANDLES,24.0,10/19/2011 11:49,1.25,12472.0,Germany
555947,15056N,EDWARDIAN PARASOL NATURAL,3.0,6/8/2011 10:45,5.95,14911.0,EIRE
554650,16236,KITTY PENCIL ERASERS,28.0,5/25/2011 12:54,0.21,12681.0,France
545295,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,30.0,3/1/2011 12:09,0.85,12709.0,Germany
565967,22367,CHILDRENS APRON SPACEBOY DESIGN,50.0,9/8/2011 11:27,1.65,14646.0,Netherlands
543828,22383,LUNCH BAG SUKI  DESIGN ,10.0,2/14/2011 9:45,1.65,14156.0,EIRE
541430,22138,BAKING SET 9 PIECE RETROSPOT ,24.0,1/18/2011 9:50,4.25,12356.0,Portugal
544817,22133,PINK LOVE HEART SHAPE CUP,12.0,2/23/2011 16:44,0.85,12437.0,France
576657,23581,JUMBO BAG PAISLEY PARK,10.0,11/16/2011 11:03,2.08,12720.0,Germany
575692,21926,RED/CREAM STRIPE CUSHION COVER ,2.0,11/10/2011 16:27,1.25,12508.0,France
555933,22705,WRAP GREEN PEARS ,25.0,6/8/2011 8:49,0.42,12567.0,France
581003,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9.0,12/7/2011 8:38,4.95,14911.0,EIRE
558262,21932,SCANDINAVIAN PAISLEY PICNIC BAG,50.0,6/28/2011 8:45,1.65,14646.0,Netherlands
546770,23178,JAM CLOCK MAGNET,6.0,3/16/2011 15:17,2.89,12523.0,France
562046,22148,EASTER CRAFT 4 CHICKS ,12.0,8/2/2011 10:34,1.95,12378.0,Switzerland
568650,22423,REGENCY CAKESTAND 3 TIER,2.0,9/28/2011 11:56,12.75,13505.0,Switzerland
539353,21891,TRADITIONAL WOODEN SKIPPING ROPE,12.0,12/17/2010 11:30,1.25,12782.0,Portugal
561898,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12.0,7/31/2011 15:25,1.45,12456.0,Switzerland
578140,20724,RED RETROSPOT CHARLOTTE BAG,200.0,11/23/2011 10:58,0.72,14646.0,Netherlands
554648,POST,POSTAGE,3.0,5/25/2011 12:44,18.0,12562.0,France
548409,22747,POPPY'S PLAYHOUSE BATHROOM,12.0,3/31/2011 10:27,2.1,12731.0,France
578698,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6.0,11/25/2011 10:20,2.89,12620.0,France
574104,POST,POSTAGE,3.0,11/3/2011 10:45,18.0,12615.0,France
566739,22922,FRIDGE MAGNETS US DINER ASSORTED,24.0,9/14/2011 14:30,0.85,12566.0,Germany
556024,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4.0,6/8/2011 12:21,4.95,12808.0,Portugal
541965,47590A,BLUE HAPPY BIRTHDAY BUNTING,12.0,1/24/2011 13:27,5.45,12625.0,Germany
571030,21215,IVORY PAPER CUP CAKE CASES ,48.0,10/13/2011 12:26,0.55,12876.0,Belgium
572123,84832,ZINC WILLIE WINKIE  CANDLE STICK,192.0,10/21/2011 8:40,0.72,14646.0,Netherlands
579792,84997D,CHILDRENS CUTLERY POLKADOT PINK,8.0,11/30/2011 15:43,4.15,12714.0,France
564378,23112,PARISIENNE CURIO CABINET,2.0,8/25/2011 10:26,7.5,12417.0,Belgium
579792,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12.0,11/30/2011 15:43,0.85,12714.0,France
543484,21086,SET/6 RED SPOTTY PAPER CUPS,12.0,2/9/2011 10:11,0.65,12721.0,France
554555,22027,TEA PARTY BIRTHDAY CARD,12.0,5/25/2011 10:08,0.42,12437.0,France
577615,21682,LARGE MEDINA STAMPED METAL BOWL ,4.0,11/21/2011 10:22,4.95,12658.0,Germany
564173,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,2.0,8/23/2011 14:23,5.45,12567.0,France
C571325,M,Manual,-1.0,10/17/2011 11:09,339.02,12783.0,Portugal
541122,16161P,WRAP ENGLISH ROSE ,25.0,1/14/2011 9:23,0.42,12708.0,Germany
572087,23325,RUSTIC STRAWBERRY JAM POT SMALL,48.0,10/20/2011 14:30,1.45,12683.0,France
564479,POST,POSTAGE,2.0,8/25/2011 13:12,18.0,12682.0,France
575514,21094,SET/6 RED SPOTTY PAPER PLATES,12.0,11/10/2011 10:40,0.85,12541.0,Spain
547892,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12.0,3/28/2011 10:15,0.85,12669.0,France
541138,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,1/14/2011 10:42,1.65,12553.0,France
563098,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24.0,8/12/2011 9:14,0.55,14911.0,EIRE
558045,23176,ABC TREASURE BOOK BOX ,8.0,6/24/2011 13:35,2.25,12615.0,France
541491,22355,CHARLOTTE BAG SUKI DESIGN,10.0,1/18/2011 14:04,0.85,12510.0,Spain
542303,84050,PINK HEART SHAPE EGG FRYING PAN,6.0,1/27/2011 11:05,1.65,12539.0,Spain
569699,23318,BOX OF 6 MINI VINTAGE CRACKERS,2.0,10/5/2011 15:52,2.49,12723.0,France
541220,22361,GLASS JAR DAISY FRESH COTTON WOOL,120.0,1/14/2011 14:11,2.55,14156.0,EIRE
C563375,23149,ANTIQUE IVORY WIRE BOWL SMALL,-6.0,8/16/2011 10:27,2.49,14911.0,EIRE
539676,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10.0,12/21/2010 10:54,0.85,12423.0,Belgium
571477,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,10/17/2011 14:54,4.95,12794.0,Portugal
555547,22467,GUMBALL COAT RACK,36.0,6/5/2011 13:13,2.1,12681.0,France
581175,20718,RED RETROSPOT SHOPPER BAG,100.0,12/7/2011 15:16,1.06,14646.0,Netherlands
546920,21700,BIG DOUGHNUT FRIDGE MAGNETS,24.0,3/18/2011 9:55,0.85,12471.0,Germany
555147,20675,BLUE POLKADOT BOWL,8.0,5/31/2011 15:41,1.25,13505.0,Switzerland
559372,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12.0,7/8/2011 10:23,0.39,12461.0,Switzerland
542735,20681,PINK POLKADOT CHILDRENS UMBRELLA,6.0,1/31/2011 15:36,3.25,12681.0,France
562273,21770,OPEN CLOSED METAL SIGN,2.0,8/4/2011 9:55,4.95,12502.0,Spain
563241,21497,FANCY FONTS BIRTHDAY WRAP,25.0,8/15/2011 10:22,0.42,12758.0,Portugal
544672,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72.0,2/22/2011 15:45,0.36,14646.0,Netherlands
564372,23346,SPACEBOY BEAKER,12.0,8/25/2011 9:55,1.25,12714.0,France
558813,22556,PLASTERS IN TIN CIRCUS PARADE ,12.0,7/4/2011 11:42,1.65,12682.0,France
558113,21533,RETROSPOT LARGE MILK JUG,3.0,6/27/2011 8:48,4.95,14911.0,EIRE
577039,23256,CHILDRENS CUTLERY SPACEBOY ,4.0,11/17/2011 13:30,4.15,12539.0,Spain
565967,22244,3 HOOK HANGER MAGIC GARDEN,12.0,9/8/2011 11:27,1.95,14646.0,Netherlands
570672,23176,ABC TREASURE BOOK BOX ,8.0,10/11/2011 14:52,2.25,12536.0,France
561669,22423,REGENCY CAKESTAND 3 TIER,2.0,7/28/2011 17:09,12.75,12507.0,Spain
572986,21731,RED TOADSTOOL LED NIGHT LIGHT,24.0,10/27/2011 10:51,1.65,12681.0,France
543387,22378,WALL TIDY RETROSPOT ,50.0,2/8/2011 9:41,1.85,14646.0,Netherlands
552315,16237,SLEEPING CAT ERASERS,30.0,5/8/2011 16:10,0.21,12700.0,France
546760,22321,BIRD DECORATION RED RETROSPOT,12.0,3/16/2011 14:00,0.85,12597.0,Spain
547194,20726,LUNCH BAG WOODLAND,1.0,3/21/2011 12:42,1.65,12637.0,France
578541,23504,PLAYING CARDS JUBILEE UNION JACK,6.0,11/24/2011 15:01,1.25,14277.0,France
546509,21259,VICTORIAN SEWING BOX SMALL ,4.0,3/14/2011 12:15,5.95,14911.0,EIRE
547897,22750,FELTCRAFT PRINCESS LOLA DOLL,4.0,3/28/2011 11:36,3.75,12792.0,Portugal
567959,85099F,JUMBO BAG STRAWBERRY,50.0,9/23/2011 9:13,2.08,12516.0,Germany
C555935,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-6.0,6/8/2011 9:14,2.95,12567.0,France
579492,23349,ROLL WRAP VINTAGE CHRISTMAS,12.0,11/29/2011 15:23,1.25,12670.0,France
555947,85015,SET OF 12  VINTAGE POSTCARD SET,24.0,6/8/2011 10:45,0.65,14911.0,EIRE
575735,22592,CARDHOLDER HOLLY WREATH METAL,4.0,11/11/2011 8:46,3.75,14156.0,EIRE
550137,21164,HOME SWEET HOME METAL SIGN ,12.0,4/14/2011 13:59,2.95,12477.0,Germany
570674,21824,PAINTED METAL STAR WITH HOLLY BELLS,24.0,10/11/2011 14:59,0.39,14911.0,EIRE
574104,23211,RED ROCKING HORSE HAND PAINTED,24.0,11/3/2011 10:45,1.25,12615.0,France
536974,20749,ASSORTED COLOUR MINI CASES,2.0,12/3/2010 13:59,7.95,12682.0,France
558263,23012,GLASS APOTHECARY BOTTLE PERFUME,12.0,6/28/2011 8:50,3.45,14646.0,Netherlands
564079,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.0,8/22/2011 15:55,4.15,12627.0,Germany
579069,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12.0,11/28/2011 10:31,1.25,14911.0,EIRE
540469,22492,MINI PAINT SET VINTAGE ,36.0,1/7/2011 14:04,0.65,12484.0,Spain
565412,22595,GINGHAM HEART DECORATION,12.0,9/4/2011 11:36,0.85,14156.0,EIRE
551656,22320,BIRDS MOBILE VINTAGE DESIGN,3.0,5/3/2011 12:10,5.95,14911.0,EIRE
571030,23204,CHARLOTTE BAG APPLES DESIGN,20.0,10/13/2011 12:26,0.85,12876.0,Belgium
541576,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2.0,1/19/2011 13:32,1.65,17097.0,Spain
570007,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24.0,10/7/2011 9:26,0.65,12519.0,Germany
570672,21354,TOAST ITS - BEST MUM,12.0,10/11/2011 14:52,1.25,12536.0,France
570672,20724,RED RETROSPOT CHARLOTTE BAG,10.0,10/11/2011 14:52,0.85,12536.0,France
560445,22630,DOLLY GIRL LUNCH BOX,64.0,7/19/2011 9:08,1.65,14156.0,EIRE
540458,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6.0,1/7/2011 12:28,2.95,12501.0,Germany
547892,22659,LUNCH BOX I LOVE LONDON,12.0,3/28/2011 10:15,1.95,12669.0,France
540480,21220,SET/4 BADGES DOGS,10.0,1/7/2011 15:27,1.25,12480.0,Germany
567280,23293,SET OF 12 FAIRY CAKE BAKING CASES,128.0,9/19/2011 11:46,0.72,14646.0,Netherlands
553375,23209,LUNCH BAG DOILEY PATTERN ,10.0,5/16/2011 14:53,1.65,14911.0,EIRE
567378,23425,STORAGE TIN HOME SWEET HOME,6.0,9/20/2011 10:01,2.49,14911.0,EIRE
551258,21556,CERAMIC STRAWBERRY MONEY BOX,6.0,4/27/2011 12:02,2.55,12621.0,Germany
562137,85227,SET OF 6 3D KIT CARDS FOR KIDS,12.0,8/3/2011 10:04,0.85,12720.0,Germany
568095,21982,PACK OF 12 SUKI TISSUES ,24.0,9/23/2011 14:49,0.29,14911.0,EIRE
558089,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10.0,6/26/2011 12:36,0.85,13505.0,Switzerland
